gender,category,image,brand,description,price,discount,url,rating,reviews
F,saree,,Saree mall,Blazing Red Linen Blend Saree,Rs. 989,(Rs. 2010 OFF),https://www.myntra.com/sarees/saree-mall/saree-mall-blazing-red-linen-blend-saree/14192560/buy,3.1,7 Verified Buyers
F,saree,,Mitera,Woven Design Banarasi Silk Blend Saree,Rs. 1223,(Rs. 2376 OFF),https://www.myntra.com/sarees/mitera/mitera-pink--gold-toned-woven-design-zari-silk-blend-banarasi-saree/15012204/buy,3.9,829 Verified Buyers
F,saree,,KALINI,Ethnic Motifs Jute Silk Saree,Rs. 774,(Rs. 1725 OFF),https://www.myntra.com/sarees/kalini/kalini-green--red-ethnic-motifs-mirror-work-jute-silk-saree/14678952/buy,3.8,326 Verified Buyers
F,saree,,Suta,Women Colourblocked Saree,Rs. 2650,(Rs. 1427 OFF),https://www.myntra.com/sarees/suta/suta-blue--turquoise-blue-colourblocked-pure-cotton-saree/15435566/buy,3.3,173 Verified Buyers
F,saree,,Mitera,Woven Design Banarasi Saree,Rs. 1484,(Rs. 1815 OFF),https://www.myntra.com/sarees/mitera/mitera-teal-blue--gold-toned-silk-blend-woven-design-banarasi-saree/11414890/buy,,
F,saree,,Saree mall,Printed Block Print Saree,Rs. 1294,(Rs. 2405 OFF),https://www.myntra.com/sarees/saree-mall/saree-mall-mauve--red-organza-block-print-saree/13901198/buy,4.4,2.3k Verified Buyers
F,saree,,Sangria,Embellished Pure Georgette Saree,Rs. 1709,(Rs. 2090 OFF),https://www.myntra.com/sarees/sangria/sangria-women-black-embellished-sequinned-heavy-work-saree/14713270/buy,4.3,535 Verified Buyers
F,saree,,Mitera,Woven Design Kanjeevaram Saree,Rs. 1439,(Rs. 4560 OFF),https://www.myntra.com/sarees/mitera/mitera-magenta-silk-blend-woven-design-kanjeevaram-saree/11076698/buy,3.7,46 Verified Buyers
F,saree,,KALINI,Printed Saree,Rs. 755,(72% OFF),https://www.myntra.com/sarees/kalini/kalini-beige--red-printed-saree/15564568/buy,3.7,746 Verified Buyers
F,saree,,Inddus,Embroidered Saree,Rs. 1997,(Rs. 3402 OFF),https://www.myntra.com/sarees/inddus/inddus-red--gold-toned-net-embroidered-saree/12631360/buy,,
F,saree,,Saree mall,Solid Saree,Rs. 587,(Rs. 812 OFF),https://www.myntra.com/sarees/saree-mall/saree-mall-mustard-yellow--green-solid-saree/9753201/buy,3.6,609 Verified Buyers
F,saree,,KALINI,Baluchari Saree,Rs. 659,(Rs. 1340 OFF),https://www.myntra.com/sarees/kalini/kalini-peach-coloured--blue-polycotton-baluchari-saree/14675114/buy,3.9,3.5k Verified Buyers
F,saree,,Soch,Embroidered Tussar Saree,,0,https://www.myntra.com/sarees/soch/soch-green--black-embroidered-tussar-saree/13994106/buy,4,549 Verified Buyers
F,saree,,The Chennai Silks,Floral Bhagalpuri Saree,,0,https://www.myntra.com/sarees/the-chennai-silks/the-chennai-silks-navy-blue--red-floral-fusion-bhagalpuri-saree/15819248/buy,4.3,7 Verified Buyers
F,saree,,Mitera,Woven Design Kanjeevaram Saree,Rs. 1279,(Rs. 2720 OFF),https://www.myntra.com/sarees/mitera/mitera-grey--turquoise-blue-silk-blend-woven-design-kanjeevaram-saree/11244982/buy,,
F,saree,,Saree mall,Solid Saree,Rs. 584,(Rs. 715 OFF),https://www.myntra.com/sarees/saree-mall/saree-mall-red--green-solid-saree/9753249/buy,4.1,318 Verified Buyers
F,saree,,MIMOSA,Woven Design Kanjeevaram Saree,Rs. 1935,(Rs. 2464 OFF),https://www.myntra.com/sarees/mimosa/mimosa-off-white-art-silk-woven-design-kanjeevaram-saree/2066638/buy,3.9,2.5k Verified Buyers
F,saree,,KALINI,Women Embellished,Rs. 587,(Rs. 2209 OFF),https://www.myntra.com/sarees/kalini/kalini-women-teal-embellished/15097656/buy,4.2,1.2k Verified Buyers
F,saree,,Mitera,Sequinned Saree,Rs. 1679,(Rs. 5320 OFF),https://www.myntra.com/sarees/mitera/mitera-navy-blue-sequinned-pure-georgette-saree/12047292/buy,4.2,130 Verified Buyers
F,saree,,Suta,Woven Design Pure Cotton Saree,Rs. 2900,(Rs. 1562 OFF),https://www.myntra.com/sarees/suta/suta-green--maroon-woven-design-handloom-pure-cotton-saree/15436116/buy,4.2,590 Verified Buyers
F,saree,,Inddus,Solid Saree,Rs. 1879,(Rs. 2120 OFF),https://www.myntra.com/sarees/inddus/inddus-purple-solid-silk-blend-saree/10684980/buy,4.3,6 Verified Buyers
F,saree,,The Chennai Silks,Ethnic Motifs Kanjeevaram Pure Silk Saree,,0,https://www.myntra.com/sarees/the-chennai-silks/the-chennai-silks-maroon--gold-toned-ethnic-motifs-zari-pure-silk-kanjeevaram-saree/14856846/buy,4.4,792 Verified Buyers
F,saree,,Inddus,Woven Design Banarasi Saree,Rs. 1973,(Rs. 2726 OFF),https://www.myntra.com/sarees/inddus/inddus-purple--golden-silk-blend-woven-design-banarasi-saree/12631352/buy,,
F,saree,,Suta,Colourblocked Pure Cotton Saree,Rs. 2400,(Rs. 1293 OFF),https://www.myntra.com/sarees/suta/suta-grey--maroon-colourblocked-pure-cotton-saree/15511808/buy,4.5,1.1k Verified Buyers
F,saree,,Mitera,Pink Silk Blend Woven Saree,Rs. 1199,(Rs. 3597 OFF),https://www.myntra.com/sarees/mitera/mitera-women-pink-silk-blend-woven-saree-with-blouse/15684864/buy,,
F,saree,,KALINI,Floral Bagh Saree,Rs. 755,(Rs. 1944 OFF),https://www.myntra.com/sarees/kalini/kalini-pink--black-floral-bagh-saree/14717866/buy,4.5,36 Verified Buyers
F,saree,,Saree mall,Ethnic Motifs Silk Blend Saree with Woven Design border,Rs. 2694,(Rs. 5005 OFF),https://www.myntra.com/sarees/saree-mall/saree-mall-ethnic-motifs-silk-blend-saree-with-woven-design-border/13988128/buy,3.6,132 Verified Buyers
F,saree,,Soch,Pure Chiffon Embroidered Saree,,0,https://www.myntra.com/sarees/soch/soch-grey-pure-chiffon-embroidered-saree/13983970/buy,4.2,136 Verified Buyers
F,dress-material,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13337702/2021/1/25/9158c451-67b8-49ff-84a9-358f45999a5a1611560512584-Kvsfab-Beige--Maroon-Color-Woven-work--Jacqard-Febric-Unstit-1.jpg",Saree mall,Semi-Stitched Dress Material,Rs. 998,(Rs. 1701 OFF),,3.8,233 Verified Buyers
F,dress-material,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14861658/2021/8/6/7bc93773-9e5c-4253-9659-adf411ba260e1628247083639-Kvsfab-Women-Dress-Material-5731628247082665-1.jpg",Kvsfab,Woven Design Unstitched Dress Material,Rs. 1004,(51% OFF),https://www.myntra.com/dress-material/kvsfab/kvsfab-grey--maroon-silk-crepe-unstitched-dress-material/13337702/buy,,
F,dress-material,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15235788/2021/9/9/3bb7a2e9-ef44-4d7b-86ed-78141a4ecec71631183820381-LADUSAA-Women-Dress-Material-2121631183819580-1.jpg",Kvsfab,Unstitched Dress Material,Rs. 1087,(Rs. 2112 OFF),https://www.myntra.com/dress-material/kvsfab/kvsfab-women-multicoloured-handloom-cotton-unstitched-dress-material/14861658/buy,4.3,49 Verified Buyers
F,dress-material,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13419838/2021/1/28/10364b5f-d7c7-46f7-81dc-0a12a847816f1611822778761BlackColorNetFabricKurtainEmbroideredSequenceworkBottomwithN1.jpg",LADUSAA,Printed Unstitched Dress Material,Rs. 999,(Rs. 4000 OFF),https://www.myntra.com/dress-material/ladusaa/ladusaa-sea-green-printed-embroidered-unstitched-dress-material/15235788/buy,4.5,16 Verified Buyers
F,dress-material,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14088428/2021/4/15/afd0b025-8a88-4b41-a72f-dcecbb7ea6311618480106698SheWillWomenMustard1.jpg",Readiprint Fashions,Embroidered Semi-Stitched Dress Material,Rs. 4025,(50% OFF),https://www.myntra.com/dress-material/readiprint-fashions/readiprint-fashions-pink--beige-net-embroidered-semi-stitched-dress-material/13419838/buy,4.9,7 Verified Buyers
F,dress-material,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15400178/2021/9/8/6369e942-bd33-499f-883a-253b87f71fda1631087686912SafaaOrganicCottonWovenDesignWomenUnstitchedDressMaterial1.jpg",SheWill,Embroidered Unstitched Dress Material,Rs. 1215,(Rs. 1984 OFF),https://www.myntra.com/dress-material/shewill/shewill-mustard-brown--green-cotton-blend-unstitched-dress-material/14088428/buy,4.9,15 Verified Buyers
F,dress-material,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12961742/2020/12/2/747fd580-c0d0-4bea-8494-0cd9de1cad121606890020600KsutPeachAndMintGreenUnstitchedDressMaterial1.jpg",Safaa,Unstitched Dress Material,Rs. 3904,(27% OFF),https://www.myntra.com/dress-material/safaa/safaa-grey--pink-unstitched-dress-material/15400178/buy,4,51 Verified Buyers
F,dress-material,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13419808/2021/1/28/b15a6f28-4202-4b73-bdc0-895204077d4a1611822789968BlueColorCottonKurtainGotaPrintedworkBottomwithDupattaDressM1.jpg",KSUT,Embroidered Unstitched Dress Material,Rs. 1215,(Rs. 2584 OFF),https://www.myntra.com/dress-material/ksut/ksut-peach-coloured--green-embroidered-unstitched-dress-material/12961742/buy,,
F,dress-material,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14861374/2021/8/9/543aafba-5c0b-41d1-b99d-3c15011d70d41628496166383-SheWill-Women-Dress-Material-5471628496165577-1.jpg",Readiprint Fashions,Embellished Semi-Stitched Dress Material,Rs. 2325,(Rs. 2325 OFF),https://www.myntra.com/dress-material/readiprint-fashions/readiprint-fashions-black--red-embellished-semi-stitched-dress-material/13419808/buy,4.1,57 Verified Buyers
F,dress-material,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14943806/2021/7/26/b6ca2b45-027d-46b8-a414-1058bf8a2a3d1627320104144DressMaterial1.jpg",SheWill,Embroidered Unstitched Dress Material,Rs. 1206,(Rs. 2343 OFF),https://www.myntra.com/dress-material/shewill/shewill-green-embroidered-unstitched-dress-material/14861374/buy,3.9,48 Verified Buyers
F,dress-material,,Ethnic Junction,Unstitched Dress Material,Rs. 898,(Rs. 2098 OFF),https://www.myntra.com/dress-material/ethnic-junction/ethnic-junction-purple--lavender-woven-design-banarasi-unstitched-dress-material/14943806/buy,4.3,12 Verified Buyers
F,dress-material,,LADUSAA,Unstitched Dress Material,Rs. 1349,(Rs. 6146 OFF),https://www.myntra.com/dress-material/ladusaa/ladusaa-purple-unstitched-dress-material/15162328/buy,3.8,13 Verified Buyers
F,dress-material,,Rajnandini,Printed Unstitched Dress Material,Rs. 582,(65% OFF),https://www.myntra.com/dress-material/rajnandini/rajnandini-orange--black-printed-unstitched-dress-material/15098758/buy,,
F,dress-material,,Inddus,Woven Design Unstitched Dress Material,Rs. 2899,(Rs. 2900 OFF),https://www.myntra.com/dress-material/inddus/inddus-charcoal-grey--beige-unstitched-dress-material/10340125/buy,,
F,dress-material,,SheWill,Embroidered Unstitched Dress Material,Rs. 1206,(Rs. 2343 OFF),https://www.myntra.com/dress-material/shewill/shewill-teal-green-embroidered-unstitched-dress-material/14861388/buy,4.1,220 Verified Buyers
F,dress-material,,Kvsfab,Woven Design Unstitched Dress Material,Rs. 942,(54% OFF),https://www.myntra.com/dress-material/kvsfab/kvsfab-green--red-woven-design-unstitched-dress-material/13337720/buy,4.9,8 Verified Buyers
F,dress-material,,Saree mall,Semi-Stitched Dress Material,Rs. 998,(Rs. 1701 OFF),https://www.myntra.com/dress-material/saree-mall/saree-mall-mustard-yellow-solid-semi-stitched-dress-material/13395008/buy,4.3,29 Verified Buyers
F,dress-material,,Rajnandini,Printed Unstitched Dress Material,Rs. 582,(Rs. 1081 OFF),https://www.myntra.com/dress-material/rajnandini/rajnandini-peach-coloured--blue-poly-crepe-unstitched-dress-material/12608230/buy,3.8,111 Verified Buyers
F,dress-material,,Ethnic Junction,Solid Unstitched Dress Material,Rs. 879,(Rs. 1119 OFF),https://www.myntra.com/dress-material/ethnic-junction/ethnic-junction-off-white-silk-blend-unstitched-dress-material/12143364/buy,4,36 Verified Buyers
F,dress-material,,SheWill,Embroidered Unstitched Dress Material,Rs. 1325,(Rs. 2574 OFF),https://www.myntra.com/dress-material/shewill/shewill-yellow-embroidered-unstitched-dress-material/15249388/buy,4.3,216 Verified Buyers
F,dress-material,,Saree mall,Unstitched Dress Material,Rs. 998,(Rs. 1701 OFF),https://www.myntra.com/dress-material/saree-mall/saree-mall-green--pink-unstitched-dress-material/13395060/buy,,
F,dress-material,,Biba,Printed Unstitched Dress Material,Rs. 1439,(20% OFF),https://www.myntra.com/dress-material/biba/biba-yellow-printed-pure-cotton-unstitched-dress-material/15079438/buy,4.1,50 Verified Buyers
F,dress-material,,Ethnic Junction,Unstitched Dress Material,Rs. 859,(Rs. 1139 OFF),https://www.myntra.com/dress-material/ethnic-junction/ethnic-junction-peach-coloured-silk-blend-unstitched-dress-material/13657366/buy,,
F,dress-material,,SheWill,Embroidered Unstitched Dress Material,Rs. 1169,(Rs. 1830 OFF),https://www.myntra.com/dress-material/shewill/shewill-purple--yellow-cotton-blend-unstitched-dress-material/13971702/buy,3.5,15 Verified Buyers
F,dress-material,,Rajnandini,Printed Unstitched Dress Material,Rs. 1225,(Rs. 1439 OFF),https://www.myntra.com/dress-material/rajnandini/rajnandini-beige--olive-green-pure-cotton-printed-unstitched-dress-material/13824466/buy,3.5,22 Verified Buyers
F,dress-material,,Kvsfab,Woven Design Unstitched Dress Material,Rs. 1044,(Rs. 1005 OFF),https://www.myntra.com/dress-material/kvsfab/kvsfab-orange--pink-woven-design-unstitched-dress-material/13337712/buy,4.4,21 Verified Buyers
F,dress-material,,Safaa,Unstitched Dress Material,Rs. 3904,(Rs. 1445 OFF),https://www.myntra.com/dress-material/safaa/safaa-sea-green--pink-unstitched-dress-material/15400176/buy,4.8,4 Verified Buyers
F,dress-material,,Ethnic Junction,Embroidered Unstitched Dress Material,Rs. 839,(Rs. 1160 OFF),https://www.myntra.com/dress-material/ethnic-junction/ethnic-junction-blue--off-white-cotton-blend-unstitched-dress-material/11905514/buy,,
F,dress-material,,HK colours of fashion,Unstitched Dress Material,Rs. 2459,(Rs. 1640 OFF),https://www.myntra.com/dress-material/hk-colours-of-fashion/hk-colours-of-fashion-sea-green--yellow-woven-design-unstitched-dress-material/15606342/buy,4.5,58 Verified Buyers
F,dress-material,,Kvsfab,Printed Unstitched Dress Material,Rs. 1476,(Rs. 2743 OFF),https://www.myntra.com/dress-material/kvsfab/kvsfab-maroon--pink-printed-unstitched-dress-material-with-embroidered-detailing/13337732/buy,,
F,dress-material,,Saree mall,Embroidered Semi-Stitched Dress Material,Rs. 899,(Rs. 2100 OFF),https://www.myntra.com/dress-material/saree-mall/saree-mall-women-peach-coloured--red-embroidered-semi-stitched-dress-material/6608493/buy,4.6,13 Verified Buyers
F,dress-material,,Ethnic Junction,Embellished Unstitched Dress Material,Rs. 859,(Rs. 1139 OFF),https://www.myntra.com/dress-material/ethnic-junction/ethnic-junction-women-rose--gold-toned-silk-blend-unstitched-dress-material/13657374/buy,3.9,20 Verified Buyers
F,dress-material,,Readiprint Fashions,Embroidered Unstitched Dress Material,Rs. 2450,(50% OFF),https://www.myntra.com/dress-material/readiprint-fashions/readiprint-fashions-grey--red-embroidered-unstitched-dress-material/15815346/buy,4.6,28 Verified Buyers
F,dress-material,,SheWill,Embroidered Unstitched Dress Material,Rs. 1206,(Rs. 2343 OFF),https://www.myntra.com/dress-material/shewill/shewill-navy-blue-embroidered-unstitched-dress-material/14861390/buy,,
F,dress-material,,Satrani,Printed Unstitched Dress Material,Rs. 824,(Rs. 1674 OFF),https://www.myntra.com/dress-material/satrani/satrani-pink--white-printed-pure-cotton-unstitched-dress-material/15349798/buy,4.9,8 Verified Buyers
F,dress-material,,Saree mall,Embroidered Unstitched Dress Material,Rs. 989,(Rs. 2310 OFF),https://www.myntra.com/dress-material/saree-mall/saree-mall-magenta-embroidered-unstitched-dress-material/15508618/buy,5,5 Verified Buyers
F,dress-material,,Chhabra 555,Semi-Stitched Dress Material,Rs. 2970,(Rs. 3630 OFF),https://www.myntra.com/dress-material/chhabra-555/chhabra-555-burgundy--golden-embroidered-semi-stitched-dress-material/15509628/buy,2.5,2 Verified Buyers
F,dress-material,,Biba,Printed Unstitched Dress Material,,0,https://www.myntra.com/dress-material/biba/biba-women-orange--off-white-printed-unstitched-dress-material/15079416/buy,,
F,dress-material,,SheWill,Printed Unstitched Dress Material,Rs. 1072,(Rs. 2627 OFF),https://www.myntra.com/dress-material/shewill/shewill-magenta-printed-unstitched-dress-material/15363682/buy,,
F,dress-material,,Saree mall,Semi-Stitched Dress Material,Rs. 877,(Rs. 1072 OFF),https://www.myntra.com/dress-material/saree-mall/saree-mall-olive-green-solid-semi-stitched-dress-material/8387601/buy,,
F,dress-material,,Biba,Printed Unstitched Dress Material,Rs. 1439,(20% OFF),https://www.myntra.com/dress-material/biba/biba-pink-printed-pure-cotton-unstitched-dress-material/15079530/buy,3.8,453 Verified Buyers
F,dress-material,,Rajnandini,Embroidered Unstitched Dress Material,Rs. 1425,(Rs. 1425 OFF),https://www.myntra.com/dress-material/rajnandini/rajnandini-mauve-cotton-blend-unstitched-dress-material/7149459/buy,,
F,dress-material,,Chhabra 555,Embroidered Semi-Stitched Dress Material,Rs. 2970,(Rs. 3630 OFF),https://www.myntra.com/dress-material/chhabra-555/chhabra-555-pink--gold-embroidered-semi-stitched-dress-material-/15509642/buy,4.2,92 Verified Buyers
F,dress-material,,HK colours of fashion,Unstitched Dress Material,Rs. 2459,(Rs. 1640 OFF),https://www.myntra.com/dress-material/hk-colours-of-fashion/hk-colours-of-fashion-blue--beige-woven-design-viscose-rayon-unstitched-dress-material/15606346/buy,,
F,dress-material,,Biba,Printed Unstitched Dress Material,Rs. 1439,(20% OFF),https://www.myntra.com/dress-material/biba/biba-pink--mustard-yellow-printed-pure-cotton-unstitched-dress-material/15079336/buy,,
F,dress-material,,Mitera,Woven Design Unstitched Dress Material,Rs. 804,(Rs. 1495 OFF),https://www.myntra.com/dress-material/mitera/mitera-grey--gold-toned-woven-design-silk-blend-unstitched-dress-material/13473716/buy,,
F,dress-material,,Saree mall,Semi-Stitched Dress Material,Rs. 998,(Rs. 1701 OFF),https://www.myntra.com/dress-material/saree-mall/saree-mall-beige-solid-semi-stitched-dress-material/13395114/buy,,
F,dress-material,,Kvsfab,Woven Design Unstitched Dress Material,Rs. 1004,(Rs. 1045 OFF),https://www.myntra.com/dress-material/kvsfab/kvsfab-beige--maroon-silk-crepe-unstitched-dress-material/13337664/buy,4.2,43 Verified Buyers
F,dress-material,,Inddus,Woven Design Unstitched Dress Material,Rs. 2899,(Rs. 2900 OFF),https://www.myntra.com/dress-material/inddus/inddus-maroon--beige-cotton-blend-unstitched-dress-material/10340109/buy,3.9,15 Verified Buyers
F,dress-material,,Rajnandini,Printed Unstitched Dress Material,Rs. 532,(35% OFF),https://www.myntra.com/dress-material/rajnandini/rajnandini-maroon-cotton-blend-unstitched-dress-material/7785506/buy,4.1,138 Verified Buyers
F,lehenga-choli,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15160134/2021/8/16/3340ff26-9f39-4f3d-a208-48ca414f408f1629130846533LehengaCholi1.jpg",Amrutam Fab,Ready to Wear Lehenga Unstitched Blouse With Dupatta,Rs. 3359,(Rs. 8640 OFF),,4.1,70 Verified Buyers
F,lehenga-choli,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14686200/2021/7/23/629dc928-17fc-49b0-b313-8063a0d1966b1627026444298JuniperBlackRayonCambricPrintedPeplumLehengaCholiSets1.jpg",PURVAJA,Ready to Wear Lehenga Unstitched Blouse With Dupatta,Rs. 1799,(Rs. 4200 OFF),https://www.myntra.com/lehenga-choli/purvaja/purvaja-green--maroon-ready-to-wear-lehenga--unstitched-blouse-with-dupatta/15160134/buy,,
F,lehenga-choli,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/12/9/fe268717-dc4a-4955-91e7-c792793fd8ac1575842915486-1.jpg",Juniper,Ready to Wear Lehenga Choli,Rs. 2474,(Rs. 825 OFF),https://www.myntra.com/lehenga-choli/juniper/juniper-black--golden-foil-print-ready-to-wear-lehenga-choli/14686200/buy,4.4,90 Verified Buyers
F,lehenga-choli,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14993350/2021/10/29/b0e8d284-90ce-4537-8209-18795c14e87f1635508236983-Sangria-Girls-Lehenga-Choli-8261635508236589-1.jpg",Bitiya by Bhama,Ready to Wear Lehenga & Blouse,Rs. 1195,(Rs. 1404 OFF),https://www.myntra.com/lehenga-choli/bitiya-by-bhama/bitiya-by-bhama-off-white--pink-ready-to-wear-lehenga-with-blouse/11139230/buy,4.7,18 Verified Buyers
F,lehenga-choli,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15599804/2021/10/28/25e90d65-1e0b-4f07-97ed-e78ecb2cd6911635419046177SAKADESIGNSGirlsPinkSilverSequinnedRuffledReadyToWearLehenga1.jpg",Sangria,Girls Printed Lehenga Choli,Rs. 999,(Rs. 1000 OFF),https://www.myntra.com/lehenga-choli/sangria/sangria-girls-pink--golden-ethnic-printed-ready-to-wear-lehenga-with-blouse-/14993350/buy,,
