,Brand,Description,Reviews,Discount,Category,Rating,Links,Product URL,Price
23,Amazon Brand - Symbol,Men's Regular Polo Shirt,"3,700",Save ₹650 (65%),Tshirts,4.593265249082672,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
24,US Polo Association,Men's Solid Regular Fit T-Shirt,758,Save ₹9 (2%),Tshirts,4.430497098706727,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
25,US Polo Association,Men's Regular fit T-Shirt,"1,726",Save ₹89 (15%),Tshirts,3.4430054691885816,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
26,US Polo Association,Heathered V-Neck T-Shirt,836,Save ₹1,Tshirts,4.167739547555683,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
27,Van Heusen Athleisure,Men T-Shirt,226,Save ₹50 (6%),Tshirts,3.8036265668362343,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
28,Veirdo,Men's Cotton Half Sleeve Regular Fit Polo,396,Save ₹850 (71%),Tshirts,4.810466130013361,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
29,Levi's,Levi’s Men’s Ultra-Soft Cotton 300 LS Classic Round Neck T-Shirts (Pack of 1),786,Save ₹59 (12%),Tshirts,3.143145156438604,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
30,SHAUN,Men T-Shirt(134MTS4_P$_Pack of 4),46,"Save ₹2,334 (70%)",Tshirts,3.89561740435388,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
31,Jockey,Men's Tank Top,"5,856",Save ₹50 (11%),Tshirts,3.3353189652363513,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
32,Jockey,Men's Regular Fit T-Shirt,778,778,Tshirts,3.926947782004759,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
33,GRITSTONES,Men's Solid Regular Fit T-Shirt,"2,296",Save ₹400 (53%),Tshirts,3.762083232780273,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
34,Jockey,Men's Cotton T-Shirt,"6,841","6,841",Tshirts,4.902465789467853,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
35,Allen Solly,Men's Regular Fit Polo,926,926,Tshirts,4.941931619966938,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
36,Van Heusen Athleisure,Men's Solid Regular fit T-Shirt,"1,493","1,493",Tshirts,4.389112227200482,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
37,GRITSTONES,Men's Plain Regular Fit T-Shirt,700,Save ₹650 (65%),Tshirts,4.79139725943492,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
38,AMERICAN CREW,Men's Cotton Poly Blend Polo Regular Fit T-Shirt,"2,867",Save ₹804 (54%),Tshirts,3.5177861250572873,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
39,Amazon Brand - Symbol,Men's Regular T-Shirt,"4,789",Save ₹768 (55%),Tshirts,3.0736019067103384,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
40,US Polo Association,Men's Striped Regular fit T-Shirt,875,875,Tshirts,3.8629967399886187,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
41,Jockey,Men's Classic Fit T-Shirt,750,750,Tshirts,4.631891044889715,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
42,GHPC,Men's Slim Fit Polo T-Shirt,172,Save ₹500 (50%),Tshirts,4.707350098136616,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
43,CHKOKKO,Men's Winter Wear Cotton High Neck Full Sleeves T-Shirt,601,"Save ₹2,138 (77%)",Tshirts,3.122567246545749,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
44,Van Heusen,Men's Regular T-Shirt,696,Save ₹166 (24%),Tshirts,4.81659099189036,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
45,AELOMART,Regular Fit Men's Cotton T-Shirt(AMT2301-P),44,"Save ₹1,014 (68%)",Tshirts,3.3569717770127485,https://m.media-amazon.com/images/I/61aJ8ylbEYL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Mens-Polo-8907587727042_AMKP317G04237_Green_Large/dp/B06Y2BZJN6/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354929&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B06Y2BZJN6%2CB082G3S7GC%2CB012STPJMY%2CB09H7JP1HV%2CB079W561LM%2CB07MFVD3LJ%2CB076CHSL6P%2CB09CNL3HZR%2CB07RB1BZW8%2CB07CXXHLY2%2CB08353R4CD%2CB08KFPNF79%2CB07M7N3TPK%2CB08NXHW761%2CB00W062CB2%2CB07CQN23VG%2CB07DDL7DNS%2CB08Z78PMJY%2CB01J3VFCWM%2CB09G72R3LF,539
